decade,nominal,measured
10,30.0,30.005922
10,30.0,30.005922
10,30.0,30.00605
10,30.0,30.005382
10,30.0,30.005408
10,30.0,30.005871
10,30.0,30.006025
10,30.0,30.005331
10,30.0,30.005896
10,30.0,30.005973
10,30.0,30.006153
10,30.0,30.005922
10,30.0,30.005896
10,30.0,30.005691
10,30.0,30.005665
10,30.0,30.00677
10,30.0,30.004329
10,30.0,30.005742
10,30.0,30.005716
10,30.0,30.005999
10,30.0,30.006102
10,30.0,30.005845
10,30.0,30.005665
10,30.0,30.005639
10,30.0,30.006076
10,30.0,30.005922
10,30.0,30.005793
10,30.0,30.005999
10,30.0,30.005588
10,30.0,30.005896
10,30.0,30.005819
10,30.0,30.005922
10,30.0,30.005768
10,30.0,30.005742
10,30.0,30.006384
10,30.0,30.006204
10,30.0,30.005742
10,30.0,30.005819
10,30.0,30.006025
10,30.0,30.005948
10,30.0,30.005665
10,30.0,30.005819
10,30.0,30.005665
10,30.0,30.005768
10,30.0,30.005999
10,30.0,30.006076
10,30.0,30.005948
10,30.0,30.005819
10,30.0,30.005948
10,30.0,30.005948
10,30.0,30.005768
10,30.0,30.005793
10,30.0,30.005845
10,30.0,30.006153
10,30.0,30.005948
10,30.0,30.005793
10,30.0,30.005973
10,30.0,30.005562
10,30.0,30.005871
10,30.0,30.005922
10,30.0,30.006102
10,30.0,30.00605
10,30.0,30.005819
10,30.0,30.005999
10,30.0,30.005665
10,30.0,30.006718
10,30.0,30.005562
10,30.0,30.005819
10,30.0,30.006513
10,30.0,30.006025
10,30.0,30.005716
10,30.0,30.005228
10,30.0,30.005716
10,30.0,30.005845
10,30.0,30.005922
10,30.0,30.005871
10,30.0,30.005793
10,30.0,30.006127
10,30.0,30.005922
10,30.0,30.005948
10,30.0,30.005845
10,30.0,30.005691
10,30.0,30.006153
10,30.0,30.005922
10,30.0,30.005973
10,30.0,30.005755
10,30.0,30.005871
10,30.0,30.005845
10,30.0,30.005845
10,30.0,30.00641
10,40.0,40.005865
10,40.0,40.005609
10,40.0,40.005891
10,40.0,40.005609
10,40.0,40.005686
10,40.0,40.005814
10,40.0,40.005429
10,40.0,40.005583
10,40.0,40.005583
10,40.0,40.006122
10,40.0,40.00584
10,40.0,40.005788
10,40.0,40.005943
10,40.0,40.005583
10,40.0,40.005865
10,40.0,40.005865
10,40.0,40.005737
10,40.0,40.005737
10,40.0,40.005788
10,40.0,40.005943
10,40.0,40.006071
10,40.0,40.005429
10,40.0,40.005686
10,40.0,40.005788
10,40.0,40.005968
10,40.0,40.005583
10,40.0,40.005506
10,40.0,40.005352
10,40.0,40.005943
10,40.0,40.00584
10,40.0,40.005814
10,40.0,40.00602
10,40.0,40.005583
10,40.0,40.00584
10,40.0,40.005249
10,40.0,40.006071
10,40.0,40.006045
10,40.0,40.00566
10,40.0,40.00584
10,40.0,40.005865
10,40.0,40.00584
10,40.0,40.005403
10,40.0,40.005198
10,40.0,40.005583
10,40.0,40.005968
10,40.0,40.006045
10,40.0,40.005352
10,40.0,40.005865
10,40.0,40.005763
10,40.0,40.00602
10,40.0,40.005506
10,40.0,40.005493
10,40.0,40.005788
10,40.0,40.005609
10,40.0,40.005994
10,40.0,40.005994
10,40.0,40.005557
10,40.0,40.00584
10,40.0,40.006122
10,40.0,40.00584
10,40.0,40.005853
10,40.0,40.005686
10,40.0,40.005814
10,40.0,40.005814
10,40.0,40.00566
10,40.0,40.005454
10,40.0,40.005917
10,40.0,40.005865
10,40.0,40.005506
10,40.0,40.005686
10,40.0,40.005968
10,40.0,40.00584
10,40.0,40.00584
10,40.0,40.005865
10,40.0,40.005634
10,40.0,40.005506
10,40.0,40.005583
10,40.0,40.00584
10,40.0,40.005814
10,40.0,40.006148
10,40.0,40.005454
10,40.0,40.006045
10,40.0,40.004941
10,40.0,40.005763
10,40.0,40.006045
10,40.0,40.005609
10,40.0,40.005686
10,40.0,40.005711
10,40.0,40.00602
10,40.0,40.00584
10,40.0,40.005634
10,40.0,40.005609
10,40.0,40.00584
10,40.0,40.005865
10,40.0,40.005968
10,40.0,40.005506
10,40.0,40.005634
10,40.0,40.005737
10,40.0,40.005814
10,40.0,40.005686
10,50.0,50.005374
10,50.0,50.005349
10,50.0,50.005914
10,50.0,50.005721
10,50.0,50.005503
10,50.0,50.005837
10,50.0,50.005503
10,50.0,50.005554
10,50.0,50.005862
10,50.0,50.006325
10,50.0,50.005914
10,50.0,50.005529
10,50.0,50.006017
10,50.0,50.005503
10,50.0,50.005092
10,50.0,50.005169
10,50.0,50.005451
10,50.0,50.005888
10,50.0,50.005631
10,50.0,50.005939
10,50.0,50.005734
10,50.0,50.00558
10,50.0,50.00576
10,50.0,50.005631
10,50.0,50.005862
10,50.0,50.005811
10,50.0,50.005657
10,50.0,50.005631
10,50.0,50.00576
10,50.0,50.005888
10,50.0,50.005683
10,50.0,50.005323
10,50.0,50.005657
10,50.0,50.005631
10,50.0,50.005349
10,50.0,50.005503
10,50.0,50.005657
10,50.0,50.005888
10,50.0,50.005683
10,50.0,50.005374
10,50.0,50.005785
10,50.0,50.005631
10,50.0,50.005785
10,50.0,50.005914
10,50.0,50.0054
10,50.0,50.005862
10,50.0,50.006017
10,50.0,50.008123
10,50.0,50.005195
10,50.0,50.005477
10,50.0,50.005657
10,50.0,50.005708
10,50.0,50.005695
10,50.0,50.005824
10,50.0,50.005837
10,50.0,50.005503
10,50.0,50.00558
10,50.0,50.005503
10,50.0,50.005323
10,50.0,50.005708
10,50.0,50.005374
10,50.0,50.00558
10,50.0,50.005374
10,50.0,50.005426
10,50.0,50.005631
10,50.0,50.005426
10,50.0,50.005708
10,50.0,50.005606
10,50.0,50.005683
10,50.0,50.005349
10,50.0,50.005606
10,50.0,50.006119
10,50.0,50.005529
10,50.0,50.005606
10,50.0,50.005323
10,50.0,50.005939
10,50.0,50.00558
10,50.0,50.005503
10,50.0,50.005683
10,50.0,50.005195
10,50.0,50.005811
10,50.0,50.005554
10,50.0,50.005837
10,50.0,50.005606
10,50.0,50.00522
10,50.0,50.005606
10,50.0,50.005529
10,50.0,50.005195
10,50.0,50.005451
10,50.0,50.005451
10,50.0,50.005683
10,50.0,50.005426
10,50.0,50.005451
10,50.0,50.005374
10,50.0,50.005426
10,50.0,50.00576
10,50.0,50.005529
10,50.0,50.005631
10,50.0,50.005837
10,50.0,50.00558
10,60.0,60.004712
10,60.0,60.005225
10,60.0,60.005328
10,60.0,60.003941
10,60.0,60.005379
10,60.0,60.004686
10,60.0,60.004352
10,60.0,60.005045
10,60.0,60.004866
10,60.0,60.00502
10,60.0,60.005122
10,60.0,60.004917
10,60.0,60.004532
10,60.0,60.004943
10,60.0,60.004789
10,60.0,60.004917
10,60.0,60.005277
10,60.0,60.00615
10,60.0,60.003427
10,60.0,60.004763
10,60.0,60.004866
10,60.0,60.00466
10,60.0,60.004891
10,60.0,60.005071
10,60.0,60.004968
10,60.0,60.004917
10,60.0,60.005225
10,60.0,60.004866
10,60.0,60.005122
10,60.0,60.004352
10,60.0,60.004943
10,60.0,60.004917
10,60.0,60.005045
10,60.0,60.004968
10,60.0,60.0052
10,60.0,60.005071
10,60.0,60.004994
10,60.0,60.004583
10,60.0,60.004943
10,60.0,60.005071
10,60.0,60.004891
10,60.0,60.004917
10,60.0,60.005045
10,60.0,60.004866
10,60.0,60.005456
10,60.0,60.005148
10,60.0,60.004609
10,60.0,60.004866
10,60.0,60.004917
10,60.0,60.004943
10,60.0,60.004917
10,60.0,60.005122
10,60.0,60.005328
10,60.0,60.005097
10,60.0,60.004737
10,60.0,60.004789
10,60.0,60.004943
10,60.0,60.004557
10,60.0,60.005148
10,60.0,60.004789
10,60.0,60.00484
10,60.0,60.004917
10,60.0,60.005097
10,60.0,60.004968
10,60.0,60.004994
10,60.0,60.0052
10,60.0,60.005456
10,60.0,60.005045
10,60.0,60.005097
10,60.0,60.005277
10,60.0,60.004712
10,60.0,60.004609
10,60.0,60.005302
10,60.0,60.005045
10,60.0,60.004968
10,60.0,60.004789
10,60.0,60.004789
10,60.0,60.004891
10,60.0,60.0052
10,60.0,60.005328
10,60.0,60.005148
10,60.0,60.00502
10,60.0,60.004789
10,60.0,60.005071
10,60.0,60.005225
10,60.0,60.005251
10,60.0,60.004712
10,60.0,60.005354
10,60.0,60.004712
10,60.0,60.004763
10,60.0,60.005045
10,60.0,60.005405
10,60.0,60.004699
10,60.0,60.004609
10,60.0,60.004866
10,60.0,60.004583
10,60.0,60.005611
10,60.0,60.005071
10,60.0,60.005302
10,60.0,60.004943
10,70.0,70.004405
10,70.0,70.004534
10,70.0,70.004457
10,70.0,70.004585
10,70.0,70.004919
10,70.0,70.004559
10,70.0,70.004816
10,70.0,70.004791
10,70.0,70.00515
10,70.0,70.004302
10,70.0,70.004945
10,70.0,70.004893
10,70.0,70.004945
10,70.0,70.004457
10,70.0,70.004482
10,70.0,70.004791
10,70.0,70.004791
10,70.0,70.004816
10,70.0,70.004868
10,70.0,70.004328
10,70.0,70.005587
10,70.0,70.004893
10,70.0,70.00497
10,70.0,70.004559
10,70.0,70.004816
10,70.0,70.004636
10,70.0,70.004636
10,70.0,70.004559
10,70.0,70.004803
10,70.0,70.004508
10,70.0,70.004842
10,70.0,70.005073
10,70.0,70.004431
10,70.0,70.004559
10,70.0,70.004996
10,70.0,70.004816
10,70.0,70.004842
10,70.0,70.004688
10,70.0,70.004585
10,70.0,70.004508
10,70.0,70.004816
10,70.0,70.00515
10,70.0,70.004765
10,70.0,70.004662
10,70.0,70.00438
10,70.0,70.005202
10,70.0,70.004662
10,70.0,70.004893
10,70.0,70.00438
10,70.0,70.004508
10,70.0,70.004816
10,70.0,70.004457
10,70.0,70.004791
10,70.0,70.004559
10,70.0,70.004688
10,70.0,70.004816
10,70.0,70.004534
10,70.0,70.004534
10,70.0,70.004816
10,70.0,70.004482
10,70.0,70.005022
10,70.0,70.004585
10,70.0,70.004585
10,70.0,70.004611
10,70.0,70.004919
10,70.0,70.004816
10,70.0,70.004482
10,70.0,70.004482
10,70.0,70.004713
10,70.0,70.00438
10,70.0,70.004816
10,70.0,70.004893
10,70.0,70.005869
10,70.0,70.004277
10,70.0,70.004765
10,70.0,70.004508
10,70.0,70.004585
10,70.0,70.004277
10,70.0,70.004996
10,70.0,70.005099
10,70.0,70.004534
10,70.0,70.004945
10,70.0,70.004097
10,70.0,70.004893
10,70.0,70.004636
10,70.0,70.004945
10,70.0,70.004919
10,70.0,70.004739
10,70.0,70.004791
10,70.0,70.005304
10,70.0,70.004534
10,70.0,70.004457
10,70.0,70.004534
10,70.0,70.004791
10,70.0,70.004457
10,70.0,70.004842
10,70.0,70.004405
10,70.0,70.004611
10,70.0,70.004713
10,70.0,70.005009
10,80.0,80.004185
10,80.0,80.004211
10,80.0,80.00398
10,80.0,80.004211
10,80.0,80.003877
10,80.0,80.004005
10,80.0,80.004622
10,80.0,80.004185
10,80.0,80.004288
10,80.0,80.004262
10,80.0,80.004493
10,80.0,80.004185
10,80.0,80.003748
10,80.0,80.004236
10,80.0,80.004185
10,80.0,80.004031
10,80.0,80.003723
10,80.0,80.004134
10,80.0,80.004108
10,80.0,80.003543
10,80.0,80.004185
10,80.0,80.004236
10,80.0,80.004057
10,80.0,80.004211
10,80.0,80.004095
10,80.0,80.004262
10,80.0,80.004313
10,80.0,80.003992
10,80.0,80.004288
10,80.0,80.004468
10,80.0,80.004468
10,80.0,80.004211
10,80.0,80.004288
10,80.0,80.004121
10,80.0,80.004159
10,80.0,80.004416
10,80.0,80.00398
10,80.0,80.004159
10,80.0,80.004159
10,80.0,80.003954
10,80.0,80.004082
10,80.0,80.004185
10,80.0,80.004185
10,80.0,80.003928
10,80.0,80.004365
10,80.0,80.005135
10,80.0,80.003106
10,80.0,80.004108
10,80.0,80.004108
10,80.0,80.004211
10,80.0,80.004313
10,80.0,80.004031
10,80.0,80.00398
10,80.0,80.004185
10,80.0,80.004545
10,80.0,80.004442
10,80.0,80.004416
10,80.0,80.003902
10,80.0,80.00398
10,80.0,80.004391
10,80.0,80.004108
10,80.0,80.004442
10,80.0,80.004185
10,80.0,80.004082
10,80.0,80.004493
10,80.0,80.004339
10,80.0,80.004108
10,80.0,80.004134
10,80.0,80.003941
10,80.0,80.004108
10,80.0,80.004185
10,80.0,80.00398
10,80.0,80.004031
10,80.0,80.003902
10,80.0,80.004493
10,80.0,80.004378
10,80.0,80.004236
10,80.0,80.003748
10,80.0,80.004031
10,80.0,80.004313
10,80.0,80.004365
10,80.0,80.00457
10,80.0,80.004159
10,80.0,80.003928
10,80.0,80.004211
10,80.0,80.00398
10,80.0,80.004699
10,80.0,80.003594
10,80.0,80.004545
10,80.0,80.004082
10,80.0,80.004596
10,80.0,80.004211
10,80.0,80.004313
10,80.0,80.004262
10,80.0,80.004236
10,80.0,80.004339
10,80.0,80.004005
10,80.0,80.003851
10,80.0,80.004365
10,80.0,80.004134
10,90.0,90.004063
10,90.0,90.00396
10,90.0,90.004088
10,90.0,90.004319
10,90.0,90.004294
10,90.0,90.004319
10,90.0,90.003985
10,90.0,90.003857
10,90.0,90.004345
10,90.0,90.004114
10,90.0,90.005141
10,90.0,90.003587
10,90.0,90.004319
10,90.0,90.004371
10,90.0,90.004294
10,90.0,90.004319
10,90.0,90.004011
10,90.0,90.004037
10,90.0,90.004422
10,90.0,90.00414
10,90.0,90.003767
10,90.0,90.004396
10,90.0,90.003934
10,90.0,90.00414
10,90.0,90.004268
10,90.0,90.004422
10,90.0,90.00378
10,90.0,90.003883
10,90.0,90.004653
10,90.0,90.00396
10,90.0,90.004165
10,90.0,90.003985
10,90.0,90.004088
10,90.0,90.004396
10,90.0,90.003883
10,90.0,90.004294
10,90.0,90.004063
10,90.0,90.004474
10,90.0,90.004114
10,90.0,90.004165
10,90.0,90.004242
10,90.0,90.003908
10,90.0,90.004242
10,90.0,90.004217
10,90.0,90.003806
10,90.0,90.004063
10,90.0,90.004114
10,90.0,90.004371
10,90.0,90.00414
10,90.0,90.004319
10,90.0,90.003883
10,90.0,90.00414
10,90.0,90.004217
10,90.0,90.00414
10,90.0,90.004191
10,90.0,90.004011
10,90.0,90.004217
10,90.0,90.004576
10,90.0,90.004319
10,90.0,90.004319
10,90.0,90.004396
10,90.0,90.004114
10,90.0,90.004191
10,90.0,90.003343
10,90.0,90.004011
10,90.0,90.004024
10,90.0,90.003883
10,90.0,90.004088
10,90.0,90.004525
10,90.0,90.003985
10,90.0,90.003908
10,90.0,90.003857
10,90.0,90.004011
10,90.0,90.004063
10,90.0,90.003754
10,90.0,90.004011
10,90.0,90.004088
10,90.0,90.004268
10,90.0,90.004011
10,90.0,90.003857
10,90.0,90.004165
10,90.0,90.003266
10,90.0,90.004037
10,90.0,90.00414
10,90.0,90.004063
10,90.0,90.004011
10,90.0,90.004268
10,90.0,90.004011
10,90.0,90.004294
10,90.0,90.004088
10,90.0,90.004371
10,90.0,90.00396
10,90.0,90.004268
10,90.0,90.003985
10,90.0,90.004474
10,90.0,90.004319
10,90.0,90.004088
10,90.0,90.004628
10,90.0,90.003831
10,90.0,90.003985
10,100.0,100.00407
10,100.0,100.00399
10,100.0,100.00389
10,100.0,100.00407
10,100.0,100.00392
10,100.0,100.00402
10,100.0,100.00417
10,100.0,100.00384
10,100.0,100.00405
10,100.0,100.00405
10,100.0,100.00387
10,100.0,100.00425
10,100.0,100.00371
10,100.0,100.00394
10,100.0,100.00389
10,100.0,100.0041
10,100.0,100.00415
10,100.0,100.0042
10,100.0,100.00369
10,100.0,100.00369
10,100.0,100.00417
10,100.0,100.00412
10,100.0,100.00407
10,100.0,100.00384
10,100.0,100.00407
10,100.0,100.00387
10,100.0,100.00392
10,100.0,100.00448
10,100.0,100.00394
10,100.0,100.00405
10,100.0,100.00417
10,100.0,100.0041
10,100.0,100.00353
10,100.0,100.00379
10,100.0,100.00423
10,100.0,100.00451
10,100.0,100.00425
10,100.0,100.00405
10,100.0,100.00387
10,100.0,100.00415
10,100.0,100.0042
10,100.0,100.0043
10,100.0,100.00376
10,100.0,100.00412
10,100.0,100.00417
10,100.0,100.00389
10,100.0,100.00382
10,100.0,100.00374
10,100.0,100.00408
10,100.0,100.00412
10,100.0,100.00392
10,100.0,100.00369
10,100.0,100.00369
10,100.0,100.00389
10,100.0,100.00371
10,100.0,100.00405
10,100.0,100.00407
10,100.0,100.00373
10,100.0,100.00405
10,100.0,100.00407
10,100.0,100.00405
10,100.0,100.0041
10,100.0,100.00389
10,100.0,100.00407
10,100.0,100.00423
10,100.0,100.0042
10,100.0,100.00389
10,100.0,100.00384
10,100.0,100.00417
10,100.0,100.00405
10,100.0,100.00415
10,100.0,100.00405
10,100.0,100.00376
10,100.0,100.00398
10,100.0,100.00392
10,100.0,100.00392
10,100.0,100.00397
10,100.0,100.00369
10,100.0,100.00394
10,100.0,100.00374
10,100.0,100.00384
10,100.0,100.00371
10,100.0,100.0041
10,100.0,100.00417
10,100.0,100.00392
10,100.0,100.0041
10,100.0,100.00371
10,100.0,100.0041
10,100.0,100.00394
10,100.0,100.00374
10,100.0,100.00425
10,100.0,100.00397
10,100.0,100.0042
10,100.0,100.00374
10,100.0,100.00399
10,100.0,100.00392
10,100.0,100.00402
10,100.0,100.00374
10,100.0,100.00392
10,100.0,100.00397
100,100.0,100.01298
100,100.0,100.01311
100,100.0,100.01298
100,100.0,100.01247
100,100.0,100.01324
100,100.0,100.01298
100,100.0,100.01375
100,100.0,100.01247
100,100.0,100.01272
100,100.0,100.01324
100,100.0,100.01272
100,100.0,100.01221
100,100.0,100.01324
100,100.0,100.01272
100,100.0,100.01324
100,100.0,100.01298
100,100.0,100.01272
100,100.0,100.01298
100,100.0,100.01247
100,100.0,100.01272
100,100.0,100.01324
100,100.0,100.01298
100,100.0,100.01401
100,100.0,100.01324
100,100.0,100.01324
100,100.0,100.01298
100,100.0,100.01247
100,100.0,100.01272
100,100.0,100.01247
100,100.0,100.01298
100,100.0,100.01272
100,100.0,100.01349
100,100.0,100.01272
100,100.0,100.01349
100,100.0,100.01272
100,100.0,100.01272
100,100.0,100.01272
100,100.0,100.01272
100,100.0,100.01298
100,100.0,100.01272
100,100.0,100.01349
100,100.0,100.01247
100,100.0,100.01298
100,100.0,100.01349
100,100.0,100.01247
100,100.0,100.01324
100,100.0,100.01272
100,100.0,100.01272
100,100.0,100.01324
100,100.0,100.01324
100,100.0,100.01324
100,100.0,100.01311
100,100.0,100.01221
100,100.0,100.01272
100,100.0,100.01272
100,100.0,100.01324
100,100.0,100.01272
100,100.0,100.01272
100,100.0,100.01349
100,100.0,100.01324
100,100.0,100.01195
100,100.0,100.01169
100,100.0,100.01349
100,100.0,100.01247
100,100.0,100.01298
100,100.0,100.01221
100,100.0,100.01298
100,100.0,100.01298
100,100.0,100.01375
100,100.0,100.01221
100,100.0,100.01247
100,100.0,100.01349
100,100.0,100.01298
100,100.0,100.01298
100,100.0,100.01247
100,100.0,100.01298
100,100.0,100.01221
100,100.0,100.01272
100,100.0,100.01324
100,100.0,100.01247
100,100.0,100.01247
100,100.0,100.01247
100,100.0,100.01324
100,100.0,100.01272
100,100.0,100.01298
100,100.0,100.01247
100,100.0,100.01272
100,100.0,100.01375
100,100.0,100.01375
100,100.0,100.01426
100,100.0,100.01169
100,100.0,100.01247
100,100.0,100.01349
100,100.0,100.01349
100,100.0,100.01324
100,100.0,100.01349
100,100.0,100.01298
100,100.0,100.01298
100,100.0,100.01324
100,100.0,100.01375
100,200.0,200.02222
100,200.0,200.02299
100,200.0,200.02324
100,200.0,200.0235
100,200.0,200.02427
100,200.0,200.02273
100,200.0,200.02324
100,200.0,200.02299
100,200.0,200.02299
100,200.0,200.02273
100,200.0,200.02273
100,200.0,200.02273
100,200.0,200.02273
100,200.0,200.02299
100,200.0,200.02299
100,200.0,200.02196
100,200.0,200.0235
100,200.0,200.02247
100,200.0,200.02247
100,200.0,200.02337
100,200.0,200.02273
100,200.0,200.02324
100,200.0,200.02299
100,200.0,200.02324
100,200.0,200.02299
100,200.0,200.02273
100,200.0,200.02324
100,200.0,200.02324
100,200.0,200.02247
100,200.0,200.02273
100,200.0,200.02222
100,200.0,200.02144
100,200.0,200.02247
100,200.0,200.02273
100,200.0,200.02234
100,200.0,200.02299
100,200.0,200.02299
100,200.0,200.02324
100,200.0,200.02273
100,200.0,200.02247
100,200.0,200.02324
100,200.0,200.02247
100,200.0,200.02427
100,200.0,200.02273
100,200.0,200.02042
100,200.0,200.02299
100,200.0,200.02273
100,200.0,200.02119
100,200.0,200.02273
100,200.0,200.02247
100,200.0,200.02196
100,200.0,200.02299
100,200.0,200.02247
100,200.0,200.02299
100,200.0,200.02273
100,200.0,200.02222
100,200.0,200.02324
100,200.0,200.02299
100,200.0,200.0235
100,200.0,200.02299
100,200.0,200.02324
100,200.0,200.02273
100,200.0,200.02324
100,200.0,200.02247
100,200.0,200.02273
100,200.0,200.02247
100,200.0,200.02222
100,200.0,200.02299
100,200.0,200.02324
100,200.0,200.02324
100,200.0,200.0235
100,200.0,200.02299
100,200.0,200.02324
100,200.0,200.02222
100,200.0,200.02299
100,200.0,200.02299
100,200.0,200.02247
100,200.0,200.02273
100,200.0,200.02376
100,200.0,200.0235
100,200.0,200.02299
100,200.0,200.02324
100,200.0,200.02299
100,200.0,200.02222
100,200.0,200.02324
100,200.0,200.02273
100,200.0,200.02299
100,200.0,200.02234
100,200.0,200.02273
100,200.0,200.0235
100,200.0,200.02324
100,200.0,200.02324
100,200.0,200.02247
100,200.0,200.02299
100,200.0,200.0235
100,200.0,200.02247
100,200.0,200.02273
100,200.0,200.02196
100,200.0,200.0235
100,200.0,200.0235
100,300.0,300.0266
100,300.0,300.02763
100,300.0,300.02737
100,300.0,300.02686
100,300.0,300.02686
100,300.0,300.02634
100,300.0,300.02763
100,300.0,300.0266
100,300.0,300.02737
100,300.0,300.02686
100,300.0,300.02686
100,300.0,300.02686
100,300.0,300.02711
100,300.0,300.02711
100,300.0,300.02686
100,300.0,300.0266
100,300.0,300.02686
100,300.0,300.02686
100,300.0,300.02711
100,300.0,300.0266
100,300.0,300.02763
100,300.0,300.02711
100,300.0,300.02711
100,300.0,300.02737
100,300.0,300.02686
100,300.0,300.02737
100,300.0,300.0266
100,300.0,300.02711
100,300.0,300.02711
100,300.0,300.0266
100,300.0,300.02711
100,300.0,300.02737
100,300.0,300.02686
100,300.0,300.02634
100,300.0,300.0266
100,300.0,300.02737
100,300.0,300.0266
100,300.0,300.02699
100,300.0,300.02686
100,300.0,300.02788
100,300.0,300.02711
100,300.0,300.0266
100,300.0,300.02634
100,300.0,300.02891
100,300.0,300.02429
100,300.0,300.0275
100,300.0,300.02711
100,300.0,300.02737
100,300.0,300.0266
100,300.0,300.02788
100,300.0,300.02711
100,300.0,300.02711
100,300.0,300.02686
100,300.0,300.0266
100,300.0,300.02711
100,300.0,300.0266
100,300.0,300.02686
100,300.0,300.02686
100,300.0,300.0266
100,300.0,300.02763
100,300.0,300.02699
100,300.0,300.0266
100,300.0,300.02711
100,300.0,300.0266
100,300.0,300.0266
100,300.0,300.02711
100,300.0,300.0266
100,300.0,300.02634
100,300.0,300.0266
100,300.0,300.02763
100,300.0,300.02686
100,300.0,300.02737
100,300.0,300.02686
100,300.0,300.02737
100,300.0,300.02686
100,300.0,300.02686
100,300.0,300.02711
100,300.0,300.02686
100,300.0,300.0266
100,300.0,300.02737
100,300.0,300.02686
100,300.0,300.02686
100,300.0,300.02583
100,300.0,300.02686
100,300.0,300.0266
100,300.0,300.02711
100,300.0,300.02686
100,300.0,300.02686
100,300.0,300.02711
100,300.0,300.02711
100,300.0,300.02711
100,300.0,300.02686
100,300.0,300.0266
100,300.0,300.02788
100,300.0,300.02583
100,300.0,300.02686
100,300.0,300.02788
100,300.0,300.0257
100,300.0,300.02737
100,300.0,300.02686
100,400.0,400.03156
100,400.0,400.03259
100,400.0,400.03259
100,400.0,400.03259
100,400.0,400.03233
100,400.0,400.03207
100,400.0,400.0331
100,400.0,400.03259
100,400.0,400.03233
100,400.0,400.03233
100,400.0,400.03207
100,400.0,400.03207
100,400.0,400.03233
100,400.0,400.03207
100,400.0,400.03259
100,400.0,400.03156
100,400.0,400.03233
100,400.0,400.03259
100,400.0,400.03259
100,400.0,400.03233
100,400.0,400.03169
100,400.0,400.03233
100,400.0,400.03259
100,400.0,400.03233
100,400.0,400.03207
100,400.0,400.03194
100,400.0,400.03284
100,400.0,400.03284
100,400.0,400.03259
100,400.0,400.03207
100,400.0,400.03233
100,400.0,400.03284
100,400.0,400.03207
100,400.0,400.03284
100,400.0,400.03233
100,400.0,400.03207
100,400.0,400.03259
100,400.0,400.03259
100,400.0,400.03259
100,400.0,400.03233
100,400.0,400.03259
100,400.0,400.03284
100,400.0,400.03233
100,400.0,400.03259
100,400.0,400.03182
100,400.0,400.03259
100,400.0,400.0331
100,400.0,400.03259
100,400.0,400.03233
100,400.0,400.03284
100,400.0,400.03259
100,400.0,400.03259
100,400.0,400.03233
100,400.0,400.03156
100,400.0,400.03233
100,400.0,400.03259
100,400.0,400.03233
100,400.0,400.03284
100,400.0,400.03233
100,400.0,400.03207
100,400.0,400.0313
100,400.0,400.03233
100,400.0,400.03207
100,400.0,400.03233
100,400.0,400.03182
100,400.0,400.03259
100,400.0,400.03233
100,400.0,400.03233
100,400.0,400.03207
100,400.0,400.03284
100,400.0,400.03207
100,400.0,400.03182
100,400.0,400.03259
100,400.0,400.03233
100,400.0,400.03284
100,400.0,400.03233
100,400.0,400.03233
100,400.0,400.03207
100,400.0,400.03259
100,400.0,400.03284
100,400.0,400.03233
100,400.0,400.03233
100,400.0,400.03182
100,400.0,400.03207
100,400.0,400.03284
100,400.0,400.03233
100,400.0,400.03207
100,400.0,400.03259
100,400.0,400.0313
100,400.0,400.03387
100,400.0,400.03284
100,400.0,400.03284
100,400.0,400.03207
100,400.0,400.03233
100,400.0,400.03233
100,400.0,400.03207
100,400.0,400.03747
100,400.0,400.02976
100,400.0,400.03233
100,400.0,400.03284
100,500.0,500.03757
100,500.0,500.03808
100,500.0,500.03808
100,500.0,500.03808
100,500.0,500.03757
100,500.0,500.03834
100,500.0,500.03782
100,500.0,500.03757
100,500.0,500.03808
100,500.0,500.03757
100,500.0,500.03834
100,500.0,500.03808
100,500.0,500.03808
100,500.0,500.03808
100,500.0,500.03731
100,500.0,500.03782
100,500.0,500.03808
100,500.0,500.03757
100,500.0,500.03782
100,500.0,500.03705
100,500.0,500.03757
100,500.0,500.03808
100,500.0,500.03731
100,500.0,500.03731
100,500.0,500.03757
100,500.0,500.03834
100,500.0,500.03628
100,500.0,500.03782
100,500.0,500.03808
100,500.0,500.03525
100,500.0,500.03782
100,500.0,500.03936
100,500.0,500.03757
100,500.0,500.03782
100,500.0,500.03757
100,500.0,500.03782
100,500.0,500.03782
100,500.0,500.03808
100,500.0,500.03757
100,500.0,500.03782
100,500.0,500.03782
100,500.0,500.03757
100,500.0,500.03962
100,500.0,500.03808
100,500.0,500.03782
100,500.0,500.03757
100,500.0,500.03782
100,500.0,500.03782
100,500.0,500.03782
100,500.0,500.03834
100,500.0,500.03782
100,500.0,500.03808
100,500.0,500.03757
100,500.0,500.03834
100,500.0,500.03757
100,500.0,500.03782
100,500.0,500.03808
100,500.0,500.03757
100,500.0,500.04373
100,500.0,500.03577
100,500.0,500.03782
100,500.0,500.03782
100,500.0,500.03757
100,500.0,500.03757
100,500.0,500.03808
100,500.0,500.03808
100,500.0,500.03808
100,500.0,500.03705
100,500.0,500.03859
100,500.0,500.03808
100,500.0,500.03757
100,500.0,500.03808
100,500.0,500.03782
100,500.0,500.03808
100,500.0,500.03834
100,500.0,500.03808
100,500.0,500.03834
100,500.0,500.03808
100,500.0,500.03834
100,500.0,500.03782
100,500.0,500.03782
